screen_name,created_at,text
Kz_bass517,11/7/17 18:28,15$NY https://t.co/AoueeZB7wV
mannequinmoore,11/7/17 18:28,Ill give you things you didnt even know you wanted.
_ReekyRose,11/7/17 18:28,These Niggas Dont Like Me All Cause A Hoe
RICARDODEBIASSE,11/7/17 18:28,"@PacoMoncayo @Lenin Traidor Tu , Pregunta A Bucaram,  Sabes, Practicas Y practicaste en el 97 la traicin a Tu Coma https://t.co/hn2F6ueSPd"
tmj_nya_retail,11/7/17 18:28,Were #hiring Read about our latest #job opening here: Retail Service Merchandiser  PT  https://t.co/RGfEbNhG7S #Retail #Merchandiser
guerrero_gen,11/7/17 18:28,Really had to cab it home because the bus was coming in 20 mins... tu maldita madre
JennyFromSea,11/7/17 18:28,@richjonb77 @NYTnickc Huh You are nuts.
Oktay_Pioneer,11/7/17 18:28,https://t.co/ROxxS9cN0f
fauxdeity,11/7/17 18:28,WHY DO PEOPLE HAVE TO WORK AROUND A FUCKING GLITCH ON PHONES THAT COST $700$1000 US DOLLARS @AppleSupport https://t.co/ugZGbQ5vuR
StephenTailor,11/7/17 18:28,Go vote.
eltirado,11/7/17 18:28,Andamos en todos lados #ny #statueofliberty #tigres en Statue Of https://t.co/KISMoXnJoy
k8sanz,11/7/17 18:28,#TVLGB #BluesSocial
bccdny,11/7/17 18:28,"Im at @Nordstrom Rack in New York, NY https://t.co/RAk7wGJg0e"
JoshX1993,11/7/17 18:28,".@roxanasaberi in for @reenaninan on @CBSNews #CBSN 17pm ET, @ElaineQuijano contiunes live coverage from https://t.co/lnYsGubyNp"
mannequinmoore,11/7/17 18:28,If you just let me ....
daguerrerob,11/7/17 18:28,Este fin de semana me voy al infinite mirrors
IfIWereMagneto,11/7/17 18:28,@BROADUS @ReignOfApril USA Jobs was the bane of my existence for YEARS while job hunting
ALSTON2008,11/7/17 18:28,I hope Billy dies hes the worst character on ST
_ReekyRose,11/7/17 18:28,Ive Been Getting Hunnits Ever Since I Changed My Phone 
MMLunlimited,11/7/17 18:28,that would be interesting https://t.co/4VRoRgesUs
joseapie,11/7/17 18:28,"Whos going to have the bigger margin of victory today, @BilldeBlasio or @martywalsh"
djg2193,11/7/17 18:28,Stranger things Holy shit
vodkasnowflake,11/7/17 18:28,Me on election day 2016 vs. me on election day 2017 vs. hopefully me on election day 2020 https://t.co/paotti48dP
2random2predict,11/7/17 18:28,A few of my female followers look way better than @KimKardashian  #MyOpinion
mynameisntdave,11/7/17 18:28,that feeling when u and ur girl go to SNL and u have such a good time that u get hella raptured https://t.co/bQslFseBMH
TheRuler02,11/7/17 18:28,@thebreearthur Say no more.  I got you
jenforhoboken,11/7/17 18:28,Jason Ellis amp a neighbor Getting Out the Vote #jenformayor #Hoboken #teamgiattino #aibeleelisstarace Polls open unt https://t.co/nYgutx0Xty
myguyeli_,11/7/17 18:28,Mood https://t.co/R0fTsDp133
Bon_VoydaJ,11/7/17 18:28,Californication
bccdny,11/7/17 18:28,"Im at @BestBuy in New York, NY https://t.co/Y0pEB6kfMy"
mrossano6970,11/7/17 18:28, https://t.co/UdpbzW1Pvx
PENamerican,11/7/17 18:28,DOJ drops second prosecution of Desiree Fairooz after judge rules that laughing at Jeff Sessions is not a crime https://t.co/VvABEwbt7y
styleisland,11/7/17 18:28,@TheBandit1980 @Marvel @kinkyhorror @LolaMurder @tmudder4 @ohamymarie @Embalmist @AgeofSmut @oona423 https://t.co/t2ToiuOPaU
Patriot_M1A,11/7/17 18:28,@knowladgeispwr @President1Trump @tedlieu how many deaths per year are related to Psychotropic Drugs and Oxycotton https://t.co/ZDbBAn9Kfs
djbembona,11/7/17 18:28,is that what it means Ill take it  https://t.co/PO9rvbN6Pg
tarikcphoto,11/7/17 18:28,I am listening to Khia and TS Madison while getting some edits done and I am crryingg They are hilarious
jdubs88,11/7/17 18:28,"One year later....NVDA stock up 200%AMZN stock up nearly 50%XOM stock down 1%Sorry, Rex."
5SpotSoulFood,11/7/17 18:28,"Soul Train The Next Generstion @5SpotSoulFood @ Brooklyn, New York https://t.co/e7lAArTdnJ"
BlkPoliticSport,11/7/17 18:28,This asshole           https://t.co/m1eLKXltd1
JJRodV,11/7/17 18:28,"to be clear, we should know about both MLK and Chavez. Im raise them as contemporaries in #racial struggles who languaged differently"
BrandonAD9,11/7/17 18:29,"Ignoremos el hecho de que Sammy Sosa es blanco, que yo sepa no le pidi prestado a nadie para inventar. "
CamFtHager,11/7/17 18:29,Dont u ever just look back at old convos and go WTF I SAID THT WHYYYYYY 
F2TProductions,11/7/17 18:29,Preppin it up for the @beardfoundation dinner tonight. 16MonthAged Mangalitsa Prosciutto and https://t.co/FBi9TBxi4k
vikingdrewby,11/7/17 18:29,@wahlskog Ive started reading this fascinating book about Wisconsin https://t.co/Mvnw5uRvwo
JuliusARubio,11/7/17 18:29,Missing my motley crew of my brother and sister... the best family ties I could ever ask for https://t.co/5mbe1V2QDc
Brendan_Duffy,11/7/17 18:29,"Didnt get the cool suffragette sticker, but it still feels good to #vote. #nyc #election2016 @ https://t.co/0QwZS4zQ4B"
WarrenBobrow1,11/7/17 18:29,Hops https://t.co/aNID705C2m
FaithBlackGirl,11/7/17 18:29,Congratulations to @hankjearly for his amazing Heavens Crooked Finger which is out today. Suspenseful Southern Gothic and allaround great
Oktay_Pioneer,11/7/17 18:29,https://t.co/xQIx653qOd
5SpotSoulFood,11/7/17 18:29,Thursday November 2nd Live performance by @BaliTree all the way from ATL.... First performance https://t.co/9PxemyTwrk
tmj_nyc_cstsrv,11/7/17 18:29,"Want to work in #NewYork, NY View our latest opening: https://t.co/NaApr5NyWF #CustomerService #Job #Jobs #Hiring #CareerArc"
Bookshelf_U,11/7/17 18:29,"@VincentJNeri Thats the exact way I look at it. This ensures that no matter what, we always treat our customers with the utmost respect"
freidlin,11/7/17 18:29,My dog on #ElectionDay 2016/my dog on Election Day 2017 https://t.co/cd0MLS6kUB
TotalTrafficNYC,11/7/17 18:29,Accident in #AreaOfHudsonRiverCrossingsHollandToNy on The Holland Tunl IB Tube EB approaching The Tolls #traffic https://t.co/cLJ9IKsg5n
TeamBlockHead,11/7/17 18:29,McAvoy or Stewart #SuperheroApplicationQuestions
MrKennyJimenez,11/7/17 18:29,Can your best friend or sibling be evil #SuperheroApplicationQuestions
jflorez35,11/7/17 18:29,"Delays: #B #D #F #M line, York St station. Tsk, tsk, way too slow #MTA Shared via #MyTransitNYC https://t.co/gI2YcRdar1"
ironstowe,11/7/17 18:29,@ReaganBattalion @EdWGillespie He is a Trumpster a Trump loyalist.So noooooo thanks
lionheart67,11/7/17 18:29,@TTYears @Sxplumbing @horacepanterart @RosieWallis https://t.co/LPLgzKnUoc
JackieAS01,11/7/17 18:29,I knew fraud was rampant and even I am floored at the depth of these dirty tricks. https://t.co/KI9sYwXHhN
AngryEdBlackMan,11/7/17 18:29,#Repost @fatjewWill they finally leave us alone  rhetorical question @ Greenwich Village https://t.co/j0sSWjXgCX
Loveimanb,11/7/17 18:29,"Learn from your husband, do not distract him. "
GaddyRobert,11/7/17 18:29,"Youre an ignorant moron, but thats your problem. https://t.co/C9JOOJO1QF"
JoePaski,11/7/17 18:29,Everyone call your local representative and get them to start gaslighting Trump
UnknownSoulx3,11/7/17 18:29,You know it  https://t.co/3ncitO9w5O
freakaIika,11/7/17 18:29,NOOOOOOOOOOOOOOOOOOO wow this one hurts https://t.co/sKwvkRtwEO
xPardonMyFrench,11/7/17 18:29,I love you with all my heart  https://t.co/00HvqJr1Wc
AaronHulbert_,11/7/17 18:29,@SummerTelban Practically Philly here 
marc_almond,11/7/17 18:29,do ppl realize if they live in brooklyn they cannot vote for manhattan DA
tmj_nyc_eng,11/7/17 18:29,Were #hiring Read about our latest #job opening here: Engineering Development Program EDP Associate IE  https://t.co/yKnXUDqVUG
uftanne,11/7/17 18:29,"Today, Donnie Junior exhorts Virginia to vote tomorrow for Ed Gillespie. Hope his VA followers listen. https://t.co/L6PhVIa2Yo"
daly_jack,11/7/17 18:29,Apparently no one killed Freddie Gray. Amazing how that happened. https://t.co/Tnl75qMoBb
Mac_Styli,11/7/17 18:29,@lmcall102 @MSBBravehearts @mysilentbravery @facebook @MSBFanPage @TheLaymansGrit @Antiloves18 @KeidraShareee https://t.co/awabUA1tIV
mannytabloid,11/7/17 18:29,gillespies gonna win folks. VA is more racist than we thought and nova folks are demoralized.
5SpotSoulFood,11/7/17 18:29,"Lobster Pros on Premise Daily .....pull up for our Lobster Bites , or 100% Lobster Cakes.also https://t.co/llmetCWf8R"
5SpotSoulFood,11/7/17 18:29,"Thursday November 2 @BaliTree live @5SpotSoulFood @ Brooklyn, New York https://t.co/MezxB61Mgv"
Ty1erRichardson,11/7/17 18:29,What do @FiveGuys amp @shakeshack Theyre both charging crack prices for @Wendys Jr. Bacon Cheeseburgers. https://t.co/Bzh8HOGz40
robcsrossi,11/7/17 18:29,"Im at GyuKaku Japanese BBQ  @gyukakujbbq in New York, NY https://t.co/1JmyHkc8zl"
GlobalGrind,11/7/17 18:29,"Watch: Recently, just reading Azealia Banks to shambles, comedian Jess Hilarious clowns her friends outfit. https://t.co/3Pd2jCMDDU"
freakaIika,11/7/17 18:29,Omg omg omg wtf https://t.co/sKwvkRtwEO
WildoPierrePaul,11/7/17 18:29, m pa gen pwoblem pou ti trip sa baz  https://t.co/fd2nFTdYik
friendchipnet,11/7/17 18:29,On 5th Avenue today Enjoying this impressive Street  #5th #5thavenue #calzedonia #taxi https://t.co/yY3aE5jmXG
mrossano6970,11/7/17 18:29,https://t.co/uOuoLiChJs
elizabethminkel,11/7/17 18:29,"@TheLadylark ahaha omg THANKS. if you want a special extra quote I will toss in some sad stuff for you, promise."
Hypewilliamz,11/7/17 18:29,Mandy Moore is giving us EVERYTHING she has this season. #ThisIsUs
cyberbaye,11/7/17 18:29,Staying in character is true showmanship https://t.co/eQ2okOHnv3
VamosYankees,11/7/17 18:29,As is the case with any import https://t.co/0e1GDYWRMQ
NYCFirm,11/7/17 18:29,"This is on you, Jersey. He gave you all the warning signs of being a corrupt asshole, so you must want that. https://t.co/A5p5U6OSdI"
jcdenimbrand,11/7/17 18:29,@WavyboyClothing Yes we do. Please feel free to email inquiry@jordancraig.com with any wholesale questions. Thanks for reaching out
c40cities,11/7/17 18:29,Would you power your  with energy from a  via @wef https://t.co/JqzGRXojqB
tmj_NYC_adm,11/7/17 18:29,"Join the State Street team See our latest #job opening here: https://t.co/5IoF7w7o5K #IT #NewYork, NY #Hiring #CareerArc"
stulev1ne,11/7/17 18:29,"Im at Blue Bottle Coffee in New York, NY https://t.co/ym6qGkFGIR"
511nyNJ,11/7/17 18:29,Updated: Incident on #GardenStateParkway NB at North of Exit 12s  US 9 https://t.co/o0J9Xk82re
Oktay_Pioneer,11/7/17 18:29,https://t.co/ru0LjBeyPi
naughty1loveb,11/7/17 18:29,@dannymonteroxxx Youre welcome sweetheart so glad you like it 
malikwwe_,11/7/17 18:29,I need to do business with @DudeBr0. I know way too much talent being blocked by nonsense
511NY,11/7/17 18:29,Updated: Incident on #GardenStateParkway NB at North of Exit 12s  US 9 https://t.co/IccvEXMoJA
skynet8291997,11/7/17 18:29,https://t.co/PhZ1ZneP9e
emoleechen,11/7/17 18:29,"Im at Barnes amp Noble  @bnbuzz in New York, NY https://t.co/DGeuzOuHzU"
Stathies,11/7/17 18:29,@andreeamaria Casting director deserves an Emmy and a whole bunch of other good stuff
m_gulce,11/7/17 18:29,Gadamer alrken burnuma patates yemei kokusu gelmesi..bunun 3 gndr sryor olmas. nsanolu ok ilgin.
tmj_nyc_mgmt,11/7/17 18:29,"Were #hiring Click to apply: Executive Assistant, Munis, Public Finance  https://t.co/HlpFx9GlKg #CitiCareers #BusinessMgmt #NewYork, NY"
Loveimanb,11/7/17 18:29,"Learn from your husband, do not distract him. "
LARCE_DAGRATE,11/7/17 18:29,@STARDUSTFARMPG Geodude FemaleL30+ IV: 15  15  15 100%L30+ Moveset:Tackle  Rock TombL30+ CP: 1023 Level: 30 https://t.co/zWXGgKZO1j
freakaIika,11/7/17 18:29,@shopwkrave I am so upset
jakekyle,11/7/17 18:29,@Mattryan18 @JenAshleyWright 
MakeupWhoreder,11/7/17 18:29,Now I dont know what or who to believe. These accusations are getting messy. https://t.co/fzbwlj3mzb
SuperstarDre_,11/7/17 18:29,Give what to who Ha
ozmuha,11/7/17 18:29,https://t.co/TfLg4G5cca
neverbenbetter,11/7/17 18:29,ThoughProvoking PD by @paulforbesnyc I will have to read The Blind Spot Hidden Bias of Good People
robinfred,11/7/17 18:29,Just posted a photo @ Washington Square Park https://t.co/0AJsTg2WW4
fauandrade,11/7/17 18:29,"@aguinaldaosilva ta falando da foca criatura invejosa mesmo, vive de falar da vida dos outros."
owappdevelopers,11/7/17 18:30,"@greeneyedle0 Hi, we can assign a dedicated resource to work on your project full time remotely. Read more @ https://t.co/aCArHTlHfj"
aleman009,11/7/17 18:30,Y la lluvia pa cuando @NY1weather  
YeedThaGod,11/7/17 18:30,Fucking bullshit
daguerrerob,11/7/17 18:30,Infinity mirrors.
RUBBERSAX,11/7/17 18:30,OAygXyLWgp0BoiLy2rm6hgEdm+4R7D7EtcT+SAvFBKBf4CwhPsgY6XDOf87/9+2i3pMqbCPy0oCXwfHwrqgs+HeVf6cNOwWsA2XA804uyf09JK7k2mtvpZCAZGYBmLU1q0Pcnp1a
LORISOKOLPHD,11/7/17 18:30,"Retweeted @JenAshleyWright:If youre a democrat, please get out and vote.If youre a republican, thoughts and prayers are sufficient  "
nycatdmt,11/7/17 18:30,@rmiriam I mean you might need some for this weekend. 
jessicaottney,11/7/17 18:30,THANK YOU @hazelmwong amp @AndrewTuck2 for helping @natureny support #ImVotingYesOnProp3 Your team is the best in the US
annagiordano_,11/7/17 18:30,what a beautiful autumn DAy to write in Marc Fliedner for Manhattan DA make sure to go out and https://t.co/alhWS0a5ly
TheHersh62,11/7/17 18:30,"@CrankItUp10 To be the man, ya gotta beat the man, #wooooooooo"
Melessieee,11/7/17 18:30,"Yes, @samsmithworlds sorrowful songs about unrequited, toxic love are a mood, but dont sleep on these uptempos https://t.co/GBj3GxHHl5"
patrickdodson,11/7/17 18:30,Barry and I recently shot a wedding at the Hammond Museum and Japanese Stroll Gardens in Upstate NY  some photos n https://t.co/gEkxRwzuqT
CrimsonRising,11/7/17 18:30,@20thcenturyfox  I dont want to lose the lights
DjCesarAlvarez,11/7/17 18:30,I dont wanna go home  #love #happiness #joy #10thaniversary en Grand Central Oyster Bar amp https://t.co/7Y40PUp69g
tmj_nyc_nursing,11/7/17 18:30,"Can you recommend anyone for this #job in #NewYork, NY https://t.co/Jrvi3MgK6K #Nursing #Hiring #CareerArc"
Brieyonce,11/7/17 18:30,"Love her. Super supportive, best manager Ive ever had tbh. https://t.co/27vmFWTAdH"
SlixaNYC,11/7/17 18:30,Sultry Siren @SultrySirenNYC is available in New York right now https://t.co/OTifIj4LVO
IngramContent,11/7/17 18:30,"Want to work in #NewYork, NY View our latest opening: https://t.co/mqq7XrWppx #publishing #jobsinbooks #Manufacturing #Hiring"
tmj_roc_nursing,11/7/17 18:30,"If youre looking for work in #Rochester, NY, check out this #job: https://t.co/W2cQZeFUqp #Nursing #Hiring #CareerArc"
guerrero_gen,11/7/17 18:30,This is amazing https://t.co/WtLlg4Rqqi
ElmBryan,11/7/17 18:30,https://t.co/HJ0oPm9QOG https://t.co/zTz314Y5Jy
lin_a_me4fun,11/7/17 18:30,"How is it possible that EVERYONE, is able to come together for the Paris climate agreement, but the United States cant @POTUS...just how"
Sean__McG,11/7/17 18:30,IM THERE https://t.co/VexfNYxjl1
_DaWhiteODB,11/7/17 18:30,thats a fire yankees jacket brother @CarlBanksGIII https://t.co/bm2oGpYfae
pwctalk,11/7/17 18:30,#WomensSuffrageCentennial This is the 1st day of the next 100 yrs@LtGovHochulNY What will our legacy be @AndreaSCousins  #NYWomenLead
loyarcec,11/7/17 18:30,"La camara es de @lacuarta o personal del camarografo Si es del diario imagino las tienen con seguro, y la aseguradora trata con @pinigol51"
francesco212,11/7/17 18:30,#strangerthings @ Google Flatiron https://t.co/cuJ3ykz8wY
BelfreeDahmer,11/7/17 18:30,#TeamGoals #TeamWorkMakesTheDreamWork #BSE4LIFE #LFTD5 @ New York metropolitan area https://t.co/AxVCxTZP44
mannytabloid,11/7/17 18:30,I talked to one person whos refusing to vote because they believe that voting wont make a diff because Clinton won majority.
JennyFromSea,11/7/17 18:30,@patrickricci @NYTnickc Just one. He indicted and put Jared Kushners dad in jail.
SiavashReisi,11/7/17 18:30,@faezehpzk in xund jvb nadad :/
lionheart67,11/7/17 18:30,Ps does this count as seeing the specials in New York as he is the specials lol https://t.co/xGC2mQ51Bn
homemadebklyn,11/7/17 18:30,I love the palette of olives. #color #olives #partyprep #catering @ Atelier Roquette https://t.co/K8Slmjq5dR
GerardoAngulo6,11/7/17 18:30,@LlaneroDigitalV EL MUNDO SABE QUE EL REGIMEN DE NICOLAS MADURO VIVEN DEL TERRORISMO DE ESTADO. PARTE DE ESE TERROR https://t.co/piUqaO2rpJ
scenterprises,11/7/17 18:30,Gracias #holatv @FernandaNYC for coming to #thescentarium to learn about the #worldoffragrances https://t.co/E0OsCfTO3x
brettleibo,11/7/17 18:30,See Mars in AR/VR thanks to NASA https://t.co/0E1PkAZxPs via @thevrbase #VR #VirtualReality #NASA #AR #AugmentedReality #Mars #Curiosity
_biitemeee,11/7/17 18:30,Co worker brought her daughter to work and I basically stole her for the day lmao.  Kids love me 
ThePopBag,11/7/17 18:30,Its #TransformationTuesday #CateBlanchett plays the role of #Hela  a new #MarvelComics villain in #ThorRagnarok https://t.co/m5HjGxfuCt
avaeats,11/7/17 18:30,@aarum exactly https://t.co/vFWbz9Qn6X
BelfreeDahmer,11/7/17 18:30,Real Men Only Whisper In Courtrooms This Social Media Era Made It Cool For Rats amp Other https://t.co/oA6RMlXwZS
HinsonMike,11/7/17 18:30,Welcome to the right side of history. https://t.co/14tlxQ7lza
capoofbedstuy,11/7/17 18:30,HA SMFH https://t.co/3rPT9Vt7tf
silentwitnessny,11/7/17 18:30,Surprise birthday cake at work #Surprise #BirthdayCake #Birthday #Work #Greenpoint #Brooklyn https://t.co/AfZYWWbvTg
JaneEyreVEVO,11/7/17 18:30,"Didnt take a pic while I was wearing my coat, but there you go. GO VOTE. https://t.co/yRc6NwS8yW"
5SpotSoulFood,11/7/17 18:30,"@5SpotSoulFood turned up New Sauce produced by prestonnwaters and @SOicyLT @ Brooklyn, New York https://t.co/GmALA1o9bh"
JohnMRinaldi,11/7/17 18:30,"@DebraMessing MANHATTAN, STOP Prosecutorial Misconduct. DA MUST NOT enable ABUSERS. Write in @MarcForDA #Marc4DA."
5SpotSoulFood,11/7/17 18:30,"@BaliTree getting warmed up @5SpotSoulFood last Thursday @ Brooklyn, New York https://t.co/vfczUfWe8f"
